"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle","attack_angle","attack_direction","swing_path_tilt","rate_ideal_attack_angle","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
22,676572,"Wagaman, Eric",1955,1.1,0.333,0.167,0.4,0.5,0.356,0.401,0.276,2,6,91.9,24,2322,92.2,92.94,2,10,12,0.7000000000000028,6.59,107,153,123,149,315,324,299,"-0.283","0.283","72.5","6.9",6,5,1,1,0,0,1,16.7,0,0,2.18727,0.51091,0.47682,-0.11318,"94.3",196,60,20,16.666666666666664,5.81,-0.56,-0.05,2.45,0.333,1,"1.286363636",0.276,0.68,"-1.286363636",0.057,0.056999999999999995,-0.18,-0.045,20,"40.9",5.408786819286912,-0.6289001417941851,27.60282711329681,0.5,33.0233258455858,31.019132292707607
21,518595,"d'Arnaud, Travis",873,2.4,0.2,0,0.2,0.2,0.176,0.256,0.228,1,5,92.1,23.4,2080,93.6,94.04,3,12,9,0.4000000000000057,6.67,109,150,121,147,305,324,293,"0.653","-0.653","68.1","7.1",5,5,1,0,0,0,0,0,0,0,1.65714,0.96286,0.75714,0.08095,"92.7",223,20,0,0,6,-0.78,-0.4,2.69,0.2,0,"-3.10952381",0.228,0.376,"3.10952381",-0.028,-0.027999999999999997,-0.176,-0.08,25,"42.9",6.861843012402238,12.956333152058683,26.543481235236825,0.6,36.983994235930915,25.496640341802838
21,687515,"Thomas, Colby",481,4.4,0.125,0,0.125,0.125,0.11,0.401,0.321,1,8,98.6,15,2343,89.3,89.44,2,11,10,0.10000000000000853,6.38,103,149,110,144,306,319,294,"1.27","-1.27","77.9","7.6",8,8,1,0,0,0,0,0,0,0,2.49238,0.3919,0.3581,-0.46286,"99.2",129,62.5,12.5,12.5,5.95,-0.06,0.41,2.3,0.125,1,"-6.047619048",0.321,0.628,"6.047619048",-0.196,-0.196,-0.503,-0.291,18.2,"40.7",8.963388990479043,-3.5078859075952415,30.57055065679963,0.5454545454545454,38.45677411110901,29.537818243866823
21,677347,"Paris, Kyren",547,3.8,0.667,0.667,0.667,1.333,0.77,0.609,0.598,2,3,83.7,-14.7,2217,88.8,88.46,3,10,11,-0.29999999999999716,6.2,97,152,106,148,306,324,292,"-2.461","2.461","70.7","7.1",5,3,1,0,1,0,0,0,2,40,2.49524,0.4685,0.36381,0.04762,"91.4",144,66.66666666666666,0,0,5.86,-1.01,0.57,2.34,0.8,0,"11.719047619",0.759,0.669,"-11.719047619",0.069,0.041000000000000036,0.664,0.161,30,"37.1",7.413422560446962,7.45258092819995,36.05057035198829,0.5,38.75184305834905,18.42869430164561
21,656582,"Joe, Connor",334,6.3,0,0,0,0,0.346,0.576,0.458,0,2,88.5,32.5,2543,87,87.37,2,6,15,0.4000000000000057,6.49,105,154,123,149,302,325,294,"-0.031","0.031","74.0","7.4",4,2,0,0,0,0,0,0,2,50,2.83429,0.23857,0.19476,-0.8481,"91.0",214,50,0,0,5.65,0.38,0.46,2.65,0.5,0,"0.147619048",0.729,0.612,"-0.147619048",-0.458,-0.22899999999999998,-0.612,-0.23,33.3,"33.5",9.049958140229739,-15.706423300419585,31.792142902243473,0.5,36.589211629373835,38.085380114074255
20,671277,"García Jr., Luis",1838,1.1,0.143,0,0.167,0.143,0.126,0.277,0.3,1,7,83.8,8,2393,86.5,86.98,4,10,10,0.5,6.58,117,148,109,152,303,326,304,"1.154","-1.154","67.0","7.2",7,6,1,0,0,0,1,14.3,0,0,3.24,-0.13,-0.234,0.476,"91.2",140,33.33333333333333,0,0,5.85,-0.31,0.17,2.1,0.143,0,"-5.77",0.3,0.34,"5.77",-0.157,-0.157,-0.197,-0.151,40,"43.9",11.80124270782461,0.4395933917608784,25.915546853268335,0.4444444444444444,37.527854303319856,32.526953163547155
20,502671,"Goldschmidt, Paul",2092,1,0.6,0.4,0.6,1,0.677,0.677,0.5,3,5,93,17,2305,91.2,91.9,4,12,8,0.7000000000000028,6.51,101,148,116,146,309,323,302,"-1.58","1.58","71.4","7.4",5,5,1,2,0,0,0,0,0,0,2.1825,0.59632,0.244,0.244,"93.7",175,60,20,20,6,-1.69,0.06,2.54,0.6,1,"7.9",0.5,1.108,"-7.9",0.1,0.09999999999999998,-0.108,0,33.3,"38.4",5.379206287915292,8.416190842263973,32.09959108336038,0.3333333333333333,41.66643699303021,18.554907004119197
20,663898,"Rodgers, Brendan",487,4.1,0,0,0,0,0,0.254,0.2,0,4,101,21.5,2287,90.1,90.38,2,8,12,0.30000000000001137,6.51,112,153,125,149,307,325,291,"1.078","-1.078","73.1","7.2",4,2,0,0,0,0,2,50,0,0,2.234,0.599,0.892,-0.984,"94.7",203,100,50,25,5.74,0.56,0.33,2.49,0,1,"-5.39",0.2,0.415,"5.39",-0.2,-0.2,-0.415,-0.254,25,"38.1",9.948020454289916,-5.984900837933608,32.28816142222735,0.625,37.453830840144654,36.330278017790306
20,677950,"Thomas, Alek",1678,1.2,0.167,0.167,0.333,0.333,0.209,0.084,0.091,1,6,78.6,-3.3,2358,86.9,87.06,2,10,10,0.19999999999998863,6.56,121,145,107,152,294,325,308,"0.606","-0.606","70.2","6.6",6,3,0,1,0,0,3,50,0,0,2.8425,0.248,0.2775,-0.2775,"89.6",91,0,0,0,5.95,-1.85,0.1,2.3,0.167,0,"-3.03",0.091,0.098,"3.03",0.076,0.07600000000000001,0.235,0.125,20,"39.4",5.7250624381942465,11.075758040319037,28.426206568771008,0.5,37.704624864530984,29.281454684132132
20,691781,"House, Brady",969,2.1,0.25,0.125,0.25,0.375,0.267,0.322,0.314,2,8,82.5,4.9,2335,91,91.45,3,14,6,0.5,6.53,99,148,116,143,312,329,297,"0.611","-0.611","70.2","7.1",8,8,1,1,0,0,0,0,0,0,2.125,0.67158,0.3405,-0.2955,"89.1",168,14.285714285714285,0,0,5.89,-0.38,-0.03,2.6,0.25,0,"-3.055",0.314,0.448,"3.055",-0.064,-0.064,-0.073,-0.055,21.4,"46.2",2.436844456609501,6.901925891080073,35.31652124628774,0.2857142857142857,34.50285996670228,24.764446152437017
20,687859,"Johnston, Troy",450,4.4,0.2,0,0.25,0.2,0.176,0.17,0.172,1,5,93,13.5,2328,87.5,87.74,2,12,8,0.20000000000000284,6.38,118,146,112,152,302,323,305,"0.606","-0.606","71.1","7.1",5,4,1,0,0,0,1,20,0,0,2.69,0.3255,0.15,-0.15,"90.3",112,50,0,0,5.93,-1.46,-0.22,2.68,0.2,0,"-3.03",0.172,0.225,"3.03",0.028,0.028000000000000025,-0.025,0.006,16.7,"43.0",10.64155622502626,-1.5907375908970378,31.491515528715055,0.5833333333333334,36.831511777796386,32.04832573022174
20,592192,"Canha, Mark",506,4,0.25,0.25,0.25,0.5,0.313,0.537,0.45,1,4,90.2,5.5,2227,90.5,90.77,0,10,10,0.29999999999999716,6.42,96,150,122,144,307,326,291,"0.127","-0.127","66.5","7.0",4,4,0,1,0,0,0,0,0,0,2.0205,0.7755,0.385,-0.302,"91.1",139,50,25,25,5.81,-0.17,0.03,2.67,0.25,1,"-0.635",0.45,0.821,"0.635",-0.2,-0.2,-0.321,-0.224,0,"40.2",9.723678605737945,3.6628580766351306,32.13166404798442,0.7,35.96682167945364,30.00983457943837
19,620443,"Torrens, Luis",1069,1.8,0,0,0,0,0.277,0.593,0.376,0,3,96.1,-18,2343,88.6,89.07,2,6,13,0.5,6.81,105,150,120,146,314,328,291,"0.225","-0.225","69.0","7.0",5,2,0,0,0,0,1,20,2,40,2.32526,0.66333,0.09684,0.09684,"93.0",103,50,50,20,5.68,-1.23,0.36,2.01,0.4,1,"-1.184210526",0.626,0.869,"1.184210526",-0.376,-0.22599999999999998,-0.869,-0.316,33.3,"38.6",8.316180573834345,9.062237498567528,33.05825660487527,0.8333333333333334,37.79344372089997,25.447381016240325
19,668731,"Baddoo, Akil",54,35.2,0.143,0.143,0.2,0.286,0.179,0.222,0.23,1,7,87.5,8,2360,88.5,88.84,2,13,6,0.29999999999999716,6.48,125,146,110,152,296,327,306,"0.84","-0.84","71.2","7.6",7,5,0,1,0,0,2,28.6,0,0,2.85211,0.08737,-0.12895,0.54263,"90.8",114,40,0,0,5.66,-0.57,0.29,1.9,0.143,0,"-4.421052632",0.23,0.278,"4.421052632",-0.087,-0.08700000000000002,0.008,-0.043,15.4,"43.8",13.017680166781126,-0.24981828456294863,30.100397995401348,0.5384615384615384,36.20244154974535,25.852205393227983
19,655316,"Monasterio, Andruw",558,3.4,0.6,0,0.6,0.6,0.529,0.36,0.383,3,5,90.6,8.2,2383,90.4,90.71,1,8,11,0.29999999999999716,6.42,101,153,104,146,305,317,290,"-0.495","0.495","67.3","6.6",5,5,3,0,0,0,0,0,0,0,2.34158,0.49421,0.17211,-0.05421,"92.2",159,60,0,0,6.36,-0.19,0,2.33,0.6,0,"2.605263158",0.383,0.441,"-2.605263158",0.217,0.21699999999999997,0.159,0.169,12.5,"48.6",6.166711362227199,0.46295919820583853,38.19693370962681,0.375,32.96923280658696,31.884488396561686
18,641313,"Anderson, Tim",330,5.5,0.25,0,0.333,0.25,0.221,0.231,0.242,1,4,91,-9,2163,93.2,93.76,2,12,6,0.5999999999999943,6.72,103,149,118,145,308,326,284,"0.5","-0.5","67.6","6.6",4,3,1,0,0,0,1,25,0,0,1.69556,0.95167,0.38889,0.00556,"91.2",143,66.66666666666666,0,0,5.96,-1.39,0.09,2.26,0.25,0,"-2.777777778",0.242,0.297,"2.777777778",0.008,0.008000000000000007,-0.047,-0.01,16.7,"48.6",-2.394357484637838,15.558781868399542,41.525681759552704,0.16666666666666666,33.78652354263805,22.356803367395433
18,608385,"Winker, Jesse",317,5.7,0.667,0,0.667,0.667,0.491,0.356,0.262,2,3,89.5,28,2354,87.5,87.77,2,7,11,0.29999999999999716,6.54,102,142,112,150,290,328,299,"-0.55","0.55","70.6","7.7",5,3,2,0,0,0,1,20,1,20,2.68,0.33556,-0.05333,0.05333,"91.9",131,66.66666666666666,0,0,5.65,-1.31,0.01,2.18,0.6,0,"3.055555556",0.405,0.32,"-3.055555556",0.405,0.19499999999999995,0.347,0.135,28.6,"41.3",12.070587466722085,-0.9867373310703034,37.20827540562596,0.6666666666666666,32.019216520835585,32.78810567357806
18,690924,"Fulford, Braxton",455,4,0,0,0,0,0,0.145,0.013,0,5,85.9,27.8,2439,90.1,90.18,5,13,5,0.10000000000000853,6.34,105,150,114,145,313,316,297,"1.497","-1.497","71.5","6.9",6,4,0,0,0,0,2,33.3,0,0,2.40389,0.43333,-0.05833,-0.11944,"91.2",147,25,0,0,6.1,-1.67,0.25,1.98,0,0,"-8.316666667",0.079,0.02,"8.316666667",-0.013,-0.079,-0.02,-0.145,38.5,"41.2",13.302130449066272,-14.310678867687667,29.89570496349436,0.6923076923076923,35.00746360865224,38.58416084810302
17,686681,"Massey, Michael",1013,1.7,0.25,0,0.25,0.25,0.221,0.269,0.282,1,4,84,13,2213,90.6,90.64,2,10,7,0,6.38,129,146,104,152,290,321,304,"0.359","-0.359","69.9","7.3",4,4,1,0,0,0,0,0,0,0,1.97471,0.84588,0.46529,-0.46529,"91.6",127,25,0,0,6.36,-1.8,-0.24,2.42,0.25,0,"-2.111764706",0.282,0.344,"2.111764706",-0.032,-0.03199999999999997,-0.094,-0.048,20,"46.0",12.326753970146537,-5.7418774108672395,30.755292347193684,0.5,37.73740252797289,31.212085344673092
16,609280,"Andujar, Miguel",1214,1.3,0.2,0,0.25,0.2,0.176,0.21,0.208,1,5,92.8,1.5,2265,89.6,89.98,3,9,7,0.4000000000000057,6.59,108,149,122,147,312,320,299,"0.526","-0.526","74.2","7.9",5,4,1,0,0,0,1,20,0,0,2.29937,0.59187,0.20688,-0.25687,"92.8",150,25,0,0,6.06,-0.23,-0.14,2.36,0.2,0,"-3.2875",0.208,0.261,"3.2875",-0.008,-0.00799999999999998,-0.061,-0.034,33.3,"43.5",6.956748506105921,-7.398905639982271,27.874382692206304,0.5555555555555556,38.88829026880426,33.271057544085366
16,642708,"Rosario, Amed",646,2.5,0.2,0.6,0,0.8,0.407,0.636,0.366,1,5,97.7,17.8,2182,90.1,89.86,0,7,9,-0.19999999999998863,6.11,101,151,116,146,313,329,296,"-0.083","0.083","73.3","6.9",5,5,0,0,0,1,0,0,0,0,2.5625,0.26937,0.54063,-0.54937,"94.5",202,40,20,20,5.84,0.01,0.08,2.41,0.2,1,"0.51875",0.366,1.207,"-0.51875",-0.166,-0.16599999999999998,-0.407,-0.229,0,"44.8",1.2670110768221279,4.270566013290731,28.310976837082933,0.3333333333333333,31.97427197425416,24.91693561828498
16,571771,"Hernández, Enrique",1033,1.5,0.25,0,0.5,0.25,0.315,0.195,0.078,1,4,70.5,0.5,2263,90.5,90.91,4,8,8,0.4000000000000057,6.68,103,151,122,146,304,322,291,"0.229","-0.229","66.8","7.0",5,2,1,0,0,0,2,40,1,20,2.35688,0.48188,0.87312,-0.21937,"89.4",128,0,0,0,5.71,0.01,0.55,2.41,0.4,0,"-1.43125",0.263,0.089,"1.43125",0.172,0.137,0.161,0.12,50,"33.9",1.6552985751610692,11.686066646527486,30.14389113860871,0,39.290128970346814,24.302973332593467
16,623168,"Heineman, Tyler",627,2.6,0.333,0,0.333,0.333,0.294,0.347,0.368,1,3,67.3,-5.3,2382,90.1,90.86,0,7,9,0.8000000000000114,6.68,106,145,107,145,295,323,298,"0.105","-0.105","58.7","6.6",4,4,1,0,0,0,0,0,0,0,2.47,0.36563,0.0175,-0.0175,"91.4",48,0,0,0,5.76,-0.79,0.11,2.01,0.333,0,"-0.65625",0.368,0.424,"0.65625",-0.035,-0.034999999999999976,-0.091,-0.053,0,"33.3",-1.2841435368396072,8.459359173560172,39.56810678976336,0.5714285714285714,34.55859608221112,38.15467646164674
15,571657,"Farmer, Kyle",1101,1.4,0.333,0,0.5,0.333,0.294,0.27,0.291,1,3,86.1,46,2168,90.1,89.99,0,7,8,-0.09999999999999432,6.14,106,150,113,145,315,319,297,"0.034","-0.034","66.5","7.0",3,2,1,0,0,0,1,33.3,0,0,2.29733,0.54333,0.51267,-0.162,"90.0",90,0,0,0,6.02,0.45,0.12,2.44,0.333,0,"-0.226666667",0.291,0.334,"0.226666667",0.042,0.04200000000000004,-0.001,0.024,0,"39.3",19.533861101667974,-8.70989782688182,30.251422004607768,0.42857142857142855,34.38965174495531,37.87121194611094
15,665561,"Marchán, Rafael",459,3.3,0,0,0,0,0,0.285,0.311,0,3,86.1,17,2441,89.3,89.93,1,6,9,0.6000000000000085,6.69,118,144,111,151,285,325,296,"0.782","-0.782","66.5","7.1",3,3,0,0,0,0,0,0,0,0,2.17533,0.71933,-0.05733,0.05733,"92.6",162,33.33333333333333,0,0,5.7,-1.66,-0.22,2.56,0,0,"-5.213333333",0.311,0.344,"5.213333333",-0.311,-0.311,-0.344,-0.285,16.7,"43.3",14.397544597702272,1.9454295937227672,30.59241915377082,0.5,35.864108903830385,33.20106645578791
15,645444,"Herrera, Jose",854,1.8,0,0,0,0,0.461,0.467,0.014,0,1,89.6,38,2009,88.4,87.7,0,4,11,-0.7000000000000028,5.94,120,149,113,151,297,326,299,"-0.191","0.191","68.8","7.5",3,1,0,0,0,0,0,0,2,66.7,2.506,0.44667,0.53867,-0.53867,"93.6",235,0,0,0,5.99,-0.7,-0.22,2.36,0.667,0,"1.273333333",0.671,0.03,"-1.273333333",-0.014,-0.0040000000000000036,-0.03,-0.006,0,"37.5",13.614252100453594,-15.737113669803778,33.237481146244676,1,30.828182595721312,35.57893373727033
15,669224,"Wells, Austin",1794,0.8,0.2,0,0.333,0.2,0.176,0.131,0.142,1,5,78.6,22.3,2312,88.6,89,1,9,6,0.4000000000000057,6.37,124,147,109,153,298,323,303,"0.598","-0.598","72.5","7.4",5,3,1,0,0,0,2,40,0,0,2.39467,0.51667,0.13571,-0.13571,"92.4",184,33.33333333333333,0,0,5.83,-1.18,-0.12,2.71,0.2,0,"-3.986666667",0.142,0.161,"3.986666667",0.058,0.058000000000000024,0.039,0.045,11.1,"43.4",9.154683556846797,-4.838543687330646,31.144741134330854,0.4444444444444444,32.39405334595271,29.77059649337034
14,685301,"Gorski, Matt",181,7.7,0,0,0,0,0,0.036,0.041,0,4,68.3,3,2216,91,91.35,3,5,9,0.4000000000000057,6.5,114,153,118,149,309,328,295,"1.054","-1.054","71.0","7.5",4,1,0,0,0,0,3,75,0,0,1.99357,0.76643,0.25643,-0.305,"88.0",100,0,0,0,6.38,0.28,0.07,2.45,0,0,"-7.528571429",0.041,0.045,"7.528571429",-0.041,-0.041,-0.045,-0.036,60,"49.8",13.044216196676103,1.8872979228512294,29.130511330337445,0.4,40.490546757533835,32.8980175330454
14,691182,"Amador, Adael",451,3.1,0,0,0,0,0,0.236,0.215,0,6,90.9,21,2153,91,92.05,0,7,7,1,6.78,111,147,95,152,289,319,305,"1.57","-1.57","68.6","6.9",6,6,0,0,0,0,0,0,0,0,2.05857,0.70143,0.35643,-0.35643,"92.8",238,16.666666666666664,0,0,5.84,-2.14,0.1,2.11,0,0,"-11.214285714",0.215,0.338,"11.214285714",-0.215,-0.215,-0.338,-0.236,0,"38.3",3.9895606198890614,0.3252082724932901,27.25841533686874,0.5,30.994769867688095,28.126694230448848
14,543877,"Vázquez, Christian",833,1.7,0,0,0,0,0,0.081,0.07,0,3,90.8,18.7,2199,91,91.06,1,5,9,0.09999999999999432,6.41,100,153,122,149,304,323,294,"0.79","-0.79","61.7","6.6",3,3,0,0,0,0,0,0,0,0,2.15929,0.62143,0.405,-0.045,"90.6",221,0,0,0,5.66,-0.49,0.91,2.1,0,0,"-5.642857143",0.07,0.126,"5.642857143",-0.07,-0.07,-0.126,-0.081,20,"34.4",7.316101543246514,10.25109448066467,25.673636148307143,0.4,41.826066222572976,26.642718600676137
14,516782,"Marte, Starling",1255,1.1,0.4,0,0.4,0.4,0.353,0.359,0.369,2,5,88.6,9,2324,92.2,92.51,1,7,7,0.29999999999999716,6.54,113,153,110,148,309,329,293,"-0.066","0.066","72.0","7.1",5,5,2,0,0,0,0,0,0,0,2.17786,0.52357,0.46286,0.46286,"93.9",175,60,0,0,5.88,-1.93,0.16,2.51,0.4,0,"0.471428571",0.369,0.458,"-0.471428571",0.031,0.031000000000000028,-0.058,-0.006,14.3,"46.9",4.983272186051103,1.4414172988907135,32.562813329007746,0.2857142857142857,40.81941202979639,22.91487201526397
14,657557,"DeJong, Paul",817,1.7,0.25,0,0.333,0.25,0.221,0.286,0.312,1,4,78.1,2.3,2246,89,89.39,2,9,5,0.4000000000000057,6.5,106,154,123,149,310,323,300,"0.381","-0.381","71.1","7.1",4,3,1,0,0,0,1,25,0,0,2.45714,0.46,0.22357,-0.11071,"89.0",163,33.33333333333333,0,0,6.24,-1.91,0.33,2.21,0.25,0,"-2.721428571",0.312,0.339,"2.721428571",-0.062,-0.062,-0.089,-0.065,22.2,"43.0",15.966667475321472,-5.496666982476728,32.6441423331168,0.6666666666666666,40.4828688877053,35.32040653267697
13,457759,"Turner, Justin",801,1.6,0,0,0,0,0,0.224,0.201,0,4,91,8,2398,89.3,89.07,0,6,7,-0.20000000000000284,6.18,101,149,122,144,306,327,297,"1.262","-1.262","68.8","6.7",5,5,0,0,0,0,0,0,0,0,2.62308,0.27538,0.52692,-0.34692,"92.8",118,40,0,0,6.23,0.88,0.21,1.84,0,0,"-9.707692308",0.221,0.237,"9.707692308",-0.201,-0.221,-0.237,-0.224,0,"41.1",10.142603011585889,-1.0992674581601865,37.08241252199488,0.6,32.69761063875414,39.2289258206255
13,666023,"Fermin, Freddy",1371,0.9,0.667,1,0.5,1.667,0.903,0.811,0.579,2,3,91.1,15.3,2319,91.7,92.47,0,5,8,0.7999999999999972,6.75,103,149,111,144,304,324,293,"-1.713","1.713","69.9","7.5",4,3,1,0,0,1,0,0,1,25,2.08385,0.66538,0.60692,0.43923,"95.9",155,66.66666666666666,33.33333333333333,25,5.97,-1.16,-0.04,2.04,0.75,1,"13.176923077",0.685,1.475,"-13.176923077",0.088,0.06499999999999995,0.192,0.092,0,"40.2",10.499385280077409,-7.525827301413583,36.97457170277989,0.4,33.134713305811175,33.86476195472368
13,686452,"Millas, Drew",209,6.2,0.333,0,0.333,0.333,0.294,0.149,0.163,1,3,78.3,-41.7,2291,90.1,90.84,0,6,7,0.7000000000000028,6.74,93,142,114,149,303,325,306,"0.062","-0.062","66.9","6.9",3,3,1,0,0,0,0,0,0,0,2.26,0.57154,-0.05077,0.05077,"89.4",55,33.33333333333333,0,0,6.01,-2.32,-0.42,2.21,0.333,0,"-0.476923077",0.163,0.173,"0.476923077",0.17,0.17,0.16,0.145,0,"46.0",1.2854161574283447,-1.2943923388840934,35.3558863666786,0.16666666666666666,34.356764049884404,23.391418705353185
13,691594,"Sanoja, Javier",1218,1.1,0.25,0,0.25,0.25,0.221,0.117,0.128,1,4,75.3,41.5,2429,88.1,88.51,2,7,6,0.4000000000000057,6.46,93,143,101,142,313,321,290,"0.351","-0.351","70.0","6.8",4,4,1,0,0,0,0,0,0,0,2.68231,0.27692,0.24077,-0.48538,"89.1",129,0,0,0,5.59,0.16,0.08,2.72,0.25,0,"-2.7",0.128,0.147,"2.7",0.122,0.122,0.103,0.104,28.6,"39.8",-2.8827905189291876,8.051226143251546,15.78347145272278,0,37.49982549263925,22.082134398424976
13,692585,"Fernández, Yanquiel",608,2.1,0.333,0,0.5,0.333,0.294,0.227,0.246,1,3,93.7,-20.5,2283,89.6,90.48,2,7,6,0.9000000000000057,6.79,119,146,111,151,299,318,304,"0.068","-0.068","69.9","7.9",3,2,1,0,0,0,1,33.3,0,0,2.56692,0.29077,0.24154,-0.24154,"91.6",113,50,0,0,5.87,-2.18,-0.22,1.93,0.333,0,"-0.523076923",0.246,0.27,"0.523076923",0.087,0.08700000000000002,0.063,0.067,28.6,"41.7",7.384011943112876,-5.489462503103249,26.980428525332787,0.7142857142857143,41.336377736675836,32.855139899249686
13,670032,"Lopez, Nicky",106,12.3,0,0,0,0,0,0.12,0.132,0,4,69.4,24.3,2593,89.2,89.19,2,7,6,0,6.37,128,147,115,153,278,322,302,"1.057","-1.057","66.4","6.5",4,3,0,0,0,0,1,25,0,0,2.41462,0.48769,-0.21333,0.29167,"88.0",157,0,0,0,5.42,-0.28,0.26,2.43,0,0,"-8.130769231",0.132,0.137,"8.130769231",-0.132,-0.132,-0.137,-0.12,28.6,"38.7",5.680423198570555,6.7578103419267235,23.739765144276642,0.5714285714285714,33.371952689245234,26.044833638418716
12,621028,"Newman, Kevin",416,2.9,0,0,0,0,0,0.111,0.119,0,3,65.2,-5.5,2206,89,88.43,0,8,4,-0.5,6.1,96,147,98,145,307,323,288,"0.759","-0.759","51.3","5.0",4,4,0,0,0,0,0,0,0,0,2.3375,0.57583,0.49167,-0.03,"90.5",81,25,0,0,6.11,-1.71,0.58,2.8,0,0,"-6.325",0.119,0.128,"6.325",-0.119,-0.119,-0.128,-0.111,0,"41.8",-13.491025632006316,-44.967644785543854,42.17146354721618,0.42857142857142855,42.70166728982166,31.379098740524714
12,668670,"Rogers, Jake",570,2.1,0,0,0,0,0,0.404,0.311,0,3,91.7,22.7,2237,89.8,90.46,0,4,8,0.7000000000000028,6.6,111,153,122,149,309,327,294,"0.778","-0.778","72.6","7.1",3,3,0,0,0,0,0,0,0,0,2.21833,0.62833,0.62833,-0.62,"93.0",203,33.33333333333333,33.33333333333333,33.33333333333333,5.7,0.2,0.17,2.18,0,1,"-6.483333333",0.311,0.649,"6.483333333",-0.311,-0.311,-0.649,-0.404,0,"36.7",12.777644960027853,2.1072911276622457,31.202950173567068,0.75,36.86364158226394,30.676758508233092
12,680862,"MacIver, Willie",395,3,0,0,0,0,0,0.134,0.145,0,6,95.1,1.8,2518,87.9,87.92,1,8,4,0,6.53,101,143,111,139,307,316,289,"1.539","-1.539","71.1","7.6",6,5,0,0,0,0,1,16.7,0,0,2.88583,0.13273,-0.245,-0.43167,"94.0",75,40,0,0,5.91,-0.57,0.4,2.31,0,0,"-12.825",0.145,0.16,"12.825",-0.145,-0.145,-0.16,-0.134,12.5,"50.9",10.653342612506085,2.0306516085526862,29.165583047957032,1,43.20169215283454,27.536162483829024
12,663897,"Williams, Luke",112,10.7,0,0,,0,0,0,,0,3,,,2278,92.7,93.05,4,6,6,0.29999999999999716,6.48,107,152,107,148,309,322,291,"0.796","-0.796","67.2","7.4",3,0,0,0,0,0,3,100,0,0,2.2625,0.42083,0.4625,-0.01917,"88.0",225,,,,5.56,-0.38,0.05,2.13,0,,"-6.633333333",,,"6.633333333",,,,0,66.7,"31.1",11.538733948970737,-1.9579122957421475,35.42963758708837,0,35.345771945621834,32.48147105449035
12,679032,"Rojas, Johan",625,1.9,0,0,0,0,0,0.172,0.189,0,3,66.2,-11,2207,89.3,88.99,1,4,8,-0.29999999999999716,6.02,111,153,111,149,304,327,296,"0.572","-0.572","68.2","6.8",3,2,0,0,0,0,1,33.3,0,0,2.37833,0.53182,0.39167,-0.39167,"92.2",100,50,0,0,6.1,1.02,-0.32,2.49,0,0,"-4.766666667",0.189,0.198,"4.766666667",-0.189,-0.189,-0.198,-0.172,25,"41.9",2.205848560125529,7.971360709287962,27.471070474156257,0.3333333333333333,27.716481207959898,23.78609232903946
11,672279,"Siani, Michael",69,15.9,0.5,0,0.667,0.5,0.441,0.393,0.42,2,4,69.5,-2.7,2225,91.8,92.65,1,5,6,0.9000000000000057,6.87,122,148,108,152,278,314,297,"-0.754","0.754","68.1","7.2",4,3,2,0,0,0,1,25,0,0,1.92091,0.83,0.43091,-0.43091,"92.4",136,33.33333333333333,0,0,5.93,-1.99,-0.3,2.41,0.5,0,"6.854545455",0.42,0.466,"-6.854545455",0.08,0.08000000000000002,0.034,0.048,20,"52.6",3.997825356094531,7.45977053342902,25.336667678082026,0.25,45.296272678585765,23.528335988159892
11,640492,"Azocar, José",67,16.4,0,0,0,0,0,0.112,0.123,0,4,67.3,-0.7,2307,88.1,88.86,0,6,5,0.8000000000000114,6.79,96,144,101,140,313,327,285,"1.093","-1.093","62.1","6.2",4,3,0,0,0,0,1,25,0,0,2.36909,0.59909,-0.22273,-0.22273,"88.0",113,0,0,0,5.79,-1.92,0.46,2.31,0,0,"-9.936363636",0.123,0.132,"9.936363636",-0.123,-0.123,-0.132,-0.112,0,"38.1",-3.218986654935819,11.302171240608535,39.199161791788896,0.16666666666666666,37.32506891943258,24.182761554744975
11,663662,"Cameron, Daz",159,6.9,0,0,0,0,0,0.029,0.033,0,2,93.7,-40,2641,84.7,85.02,1,5,6,0.29999999999999716,6.84,104,151,117,144,302,327,294,"0.504","-0.504","74.6","6.8",2,1,0,0,0,0,1,50,0,0,3.19091,0.07273,-0.59455,-0.59455,"89.9",104,0,0,0,5.3,-1.45,0.76,2.22,0,0,"-4.581818182",0.033,0.04,"4.581818182",-0.033,-0.033,-0.04,-0.029,20,"32.7",2.226806930214411,-4.07518100419696,32.220643136890715,0.5,44.607684092123506,29.806890255793135
